business_id,is_open,latitude,longitude,postal_code,review_count,stars
wXnVKTuKZaAZFwKanUXqBQ,1,36.1453333,-115.2778317,89117,4,2.0
FIhNVl-AFxrjb1-puoFF_Q,0,36.1589771,-115.2003896,89102,22,3.5
zttcrQP4MxNS5X5itzStXg,0,36.2434005,-115.2350026,89130,22,4.0
H8umkLwMkM0vP5B8oPiozQ,1,36.0420620086,-115.183415054,89139,167,3.0
ANSdwcG2_tH5iHdOpokVpQ,0,36.1739658,-115.1181019,89101,6,3.0
igU-mCXzyn-gmwSzJgeMEQ,0,36.0931006304,-115.296561653,89148,206,4.5
w0ArxcJ0XsyK1ZwrIf3gpA,0,36.1433116922,-115.26008219,89117,75,4.0
OOWSVT7NL2BlGuQyzHlvCw,0,36.1261338466,-115.218045609,89146,22,4.0
y0x795PyDX8JL_oyIaTUiQ,1,36.156431,-115.2077526,89102,460,3.5
aolTlQzu7fMOGtiiEYiX2w,0,36.1441542,-115.196028,89102,3,3.5
9cw870n3gsGikVoOT5YOYg,1,36.0609228604,-115.277371824,89113,513,4.5
mS8ZyLZjYhB42ts9_8j3vg,1,36.2138967,-115.2425081,89108,4,1.5
gdb4gmSI5eJcuXLZ3BfgtA,1,36.0216326,-115.2777342,89178,167,3.0
3cg4pKBL8DTFXCtZ5y9V4g,0,36.1090162612,-115.153868794,89199,133,3.5
VIxWlFefTnFQPkAvDNURjg,1,36.1088879,-115.2781478,89147,68,2.0
939j88ceB05Te3D7kQPwSA,1,36.1162803216,-115.186104336,89103,497,3.5
xvfAxe6F0azYjfLSm8ISMA,1,36.011877,-115.175816,89183,155,3.5
Yn-8zix5_blucvZo3G8kPw,0,36.0123716681,-115.152726141,89183,200,3.5
kXxSkjIByGp4X6-FIO8_Qw,1,36.0408979678,-115.199683271,89139,145,4.5
HsEStDB_LB6x0LuXQ6LP4A,1,36.1475887978,-115.299169826,89117,293,4.0
jXyy2Vc-Dgp7QguQJSfnXw,1,36.1300289,-115.2777727,89117,278,4.0
ot1sUqbDrXEd8BELJZw6IA,1,36.1067927,-115.1364724,89119,33,3.0
hU7z5Jtl57RIODS0hPg9Ug,1,36.1433621,-115.2981119,89117,193,4.0
Z3y47L3EY-axAEVbwmXZaA,1,36.0985798123,-115.049575791,89122,24,3.5
Dcu698L9WArPRc9mAYrAzA,0,36.1017365167,-115.100434612,89121,86,4.5
OHWebQuqI-AbB00zpLnWDg,0,36.2393345,-115.232987,89130,11,3.5
Cy8XYYDrZ5wd3Bq-toXMsg,1,36.127713,-115.224648,89146,238,4.5
Ey1iEY8yAQG5MEBZPQ_niQ,1,36.1710681,-115.145324,89101,308,3.0
rwfZVEomWWGb-1wrvCpRuQ,1,36.1956311925,-115.252422275,89128,69,2.5
VYNriOotbFZ7Qj_6jwUB5g,0,36.100414,-115.1265829,89119,147,4.0
6Wvn57wjSrVX7gJM37CIZw,0,36.1024457969,-115.169506073,89109,260,3.0
oaap_zKAxkrlTBwF3onmXw,0,36.1173432,-115.1763623,89109,67,3.0
ZibmYdOPKLlqDM9oR6xzOA,1,36.1469098416,-115.30077702,89117,1114,4.0
ac3laXcJnclYZAO65XAcmA,1,36.050586,-115.171451,89123,287,4.0
zMDYrtWiQjR5odg-6Gf6kQ,0,36.1742937,-115.147705,89101,3,3.5
kYvZZ_aKaKLQKeyms74T2Q,1,36.115649,-115.3124186,89147,436,3.5
yp2nRId4v-bDtrYl5A3F-g,1,36.1980614,-115.2825097,89128,655,4.5
zesysZuscMHxBl9uIQXIIw,0,36.2167809642,-115.212401971,89130,7,2.5
zI-CqEm-qmkTY3WdhPlXgQ,0,36.2377799,-115.2317744,89130,225,3.5
HpKcIWjcq3osQ13pBF0RXw,1,36.0835961236,-115.151710939,89119,36,2.0
rbWL5eZCaHLqhpLd84xwUg,0,36.0977842437,-115.148393846,89119,21,5.0
pgSnP1h1Hg7O4nEGfxVHZw,0,36.1908145,-115.260023,89128,29,4.0
L-zHt7gZITG1z8l7TZ4dUg,0,36.126506,-115.165731,89109,87,3.5
39rjgt5MpEACNzyFnUmyaQ,0,36.121558,-115.169758,89109,26,4.0
ujKxpaUmTUVpGRBFSvZfbg,0,36.1162194,-115.1745719,89109,199,4.0
_K2_Yf_ltfhuJ2JGCOs85g,1,36.1137276,-115.1523206,89169,112,2.5
lmNpuLiA6Jtn3lL2Ec43Qw,1,36.1587529,-115.0971613,89104,13,3.5
Mk_NJdCypVpNe6yGgymkbw,1,36.141477489,-115.135794729,89109,8,4.5
HusY0jtxYpF9lGUJ92-xDQ,0,36.2030128,-115.2415806,89108,55,4.5
fBdZXMF0QyhehC_fri4JZg,1,36.1950777,-115.2596338,89128,59,4.0
q7iF6omNtpaeBXZscLuBxQ,0,36.273375938,-115.251817703,89130,11,4.0
XarMlmD4QuRgGdoYoKRRSQ,1,36.0730551,-115.117149,89119,180,3.5
iBlQvqiy5Rg2h-y9TS1yOA,1,36.1522311879,-115.332896099,89135,306,3.5
IR8AucYNTmHPxkENK9q_nw,0,36.1299924,-115.2074043,89102,21,4.0
SktLID5_ywSlgVE-h3NB3Q,1,36.0529956,-115.2799348,89113,129,3.0
aQFXeuyxTF9xIeytWtrYKA,0,36.221106084,-115.278553963,89129,17,2.0
3CxiP8n7DAL-YOOTCW2wNw,1,36.059966,-115.2798459,89113,43,2.5
JXdzS5ez3semEliQyhLnqw,1,36.10248,-115.17149,89109,45,4.0
fHo_ycJ1OQ_H7DyctJhr6A,1,36.0800571269,-115.118248145,89119,84,4.0
AVXw5x9Sg-jD5EVcvpxrQA,1,36.0850423222,-115.151189509,89119,67,2.0
L0beIaAd-rt_KymBM5sW0Q,0,36.1283779213,-115.208636973,89102,10,2.5
i53HvxUdQEMllZ1XmpjjyA,1,36.1247923,-115.2799153,89147,333,2.0
1Df5WnLX3DqN6ymlhqznaQ,0,36.1151569,-115.14971,89119,463,4.5
kblOOOjQ_36RL-r8yjse4w,0,36.2496745,-115.2459836,89130,4,2.0
8KEB1lcjKlIVSd6uA8JB9w,1,36.060258,-115.27869,89113,197,2.5
84DjKzaR26vphu9fNI9nKg,1,36.0568324,-115.1724605,89128,90,3.0
kiweDovyXezj-ZMpB1tlXg,1,36.0708749,-115.1200613,89119,45,4.0
ye62ltisuIosDq5F_6V25w,0,36.1152974,-115.132796,89119,15,1.5
eWYpJIv1xDaNAmRTT_WjeQ,0,36.1151472,-115.127891,89119,3,3.0
_-o4WsGS2yhFneiuMTNdSA,1,36.2085091,-115.3133908,89134,37,5.0
km5aBHRss5ir_B0jvEErzQ,1,36.0683598964,-115.177980123,89119,412,2.0
gcouHCQrswvakJ6xSEKtFQ,1,36.144921,-115.172641,89102,255,3.5
LlCbRAZfVkyqL21yKSyd4w,1,36.1144523,-115.0998363,89121,30,3.5
oE-vW0S6wRh0YVki7_pVBA,1,36.1269755434,-115.2414608,89146,40,4.5
9km51KaQujxsSgdaG9gYSw,1,36.1268192,-115.2421504,89146,230,4.5
THadh2gExZ0AxzcLJbJf9g,0,36.01212,-115.153241,89183,24,3.5
QmTXU7IM8RRjULQw4Kb4ig,0,36.135765,-115.085027,89121,3,3.5
IDex-hVAfYnVMNF8l0t_ag,1,36.1450397,-115.204936,89102,55,3.5
_CgBou-sE-UW2j4otiKtlw,0,36.1462228,-115.207528,89102,11,3.5
kE8hSuvO6eKtbRA1k541Jg,1,36.056413586,-115.278381521,89113,69,3.0
i5EhA_T8_eWLr4_4DGDS5w,1,36.20184,-115.282175,89128,36,2.0
4oeqftAA2w9rcffOFaxFLA,1,36.1863157,-115.1161842,89101,25,4.0
Ec9CBmL3285XkeHaNp-bSQ,1,36.1274286041,-115.22407185,89146,1317,4.0
EdIFp1tdPi1267hm3da6Nw,1,36.1112674181,-115.164153054,89109,155,4.0
U9nXdynQ2YR5xYx8tM3S7w,1,36.1448718,-115.2023475,89102,207,2.5
UZsxZdWt0quvtN0cAmiVUw,1,36.158595022,-115.133052841,89104,19,5.0
2BbFeotL85cIaBjSq1SWiA,0,36.1680995,-115.1922304,89107,23,2.5
0i9S0BejjRv0ZDwdO9XymA,0,36.1526193,-115.2424074,89146,96,4.5
l_aHtzAhgpG9h9tZdTEklg,0,36.1432226,-115.2622884,89117,16,3.0
YCEZLECK9IToE8Mysorbhw,1,36.1242687,-115.3254095,89135,215,3.5
cZf3Cosu-Aw3D3uVtY9quA,0,36.099662,-115.1177252,89121,20,3.5
BrclERrbZrQNRyBmDGawQQ,0,36.1064328,-115.2980194,89147,135,4.5
VkECNTcZZ1mdN-VJltJcWA,1,36.1001658,-115.1389824,89119,164,3.5
kc5JPu8lkg64yUbrheJxng,1,36.1479553,-115.1645721,89102,120,3.0
DDW3jj5vSNO5nlR1BX5dSg,0,36.1407035,-115.1823137,89109,22,3.5
-nYB-fMXn2i_hcyQ6lY9oA,0,36.0549747,-115.1690569,89101,4,4.0
59YbAeuiz0isJtRNKATTKw,1,36.2234643,-115.2173158,89130,366,3.5
_bOlJfNELoVIiYGonYnPWw,1,36.1580682974,-115.046275444,89142,35,3.5
XtE_J8DZXgjFbW1xVkqmUw,0,36.1075874,-115.1524831,89169,100,4.0
ym5FOqL6tGbgynzwKMHZuw,1,36.0708818595,-115.243270866,89118,494,3.5
EBnR5M6upBcHfMK4063_Sw,1,36.1075559,-115.2257416,89103,16,3.5
CqxDQPhltNo6wkkCWww80Q,1,36.1006067,-115.1333079,89119,4,3.0
BjoG1A78mIEl6on-HNSilw,0,36.1511621,-115.2086136,89102,33,4.5
YO5DrWneHLevfnNnCzOcIg,0,36.1233533833,-115.207379535,89103,5,4.5
DNiL3RiD-mr29lx3Js3eBA,1,36.1426537,-115.1187755,89104,20,3.0
j4F5LtyQ3_dKLJbIEkwFpQ,1,36.149159,-115.333188,89135,136,4.0
kJ_Rke1dt9zpbJp9lX6sXw,1,36.14579,-115.15632,89104,118,2.5
CVRTly4ag_q5ua0R3iqrVw,0,36.1427564,-115.1578748,89109,231,4.0
T70pMoTP008qYLsIvFCXdQ,0,36.1274875339,-115.171931875,89109,185,3.5
BndplCo6DSSIUSP5wOEF0w,1,36.2898612,-115.2856644,89149,69,3.5
CWhCFNnV60zdQo4c1GBWOA,0,36.1050259,-115.1359481,89119,101,4.0
lvuuyYZ-CzFrg1BLdV2OPw,0,36.1569658,-115.3335939,89135,395,4.0
mNb_kxgc922N4f64tqxxbg,1,36.1556999,-115.3321938,89135,4,4.0
UYh1N1xQhOh-a7nX92xPzQ,1,36.0681523873,-115.175929912,89119,1142,4.0
Jx1q_S8-T4RXuhf7P_ZuIQ,0,36.1256933,-115.2112778,89146,9,4.5
M30I1NPl5JuHthxo1IXPGg,1,36.1259555,-115.2189011,89146,503,3.5
u3nwislXMKKwkpHAXAArbQ,1,36.1258028,-115.2230631,89146,297,3.5
98hNRWW4AC5IzEg4BP3f5Q,1,36.2399760407,-115.230289465,89130,133,3.5
HD4JDFoc_htq5VYESJT8gw,1,36.1252875,-115.2462028,89117,132,3.5
YJJeB-cVzLuyn1FfJxpS5g,1,36.0143788,-115.118275,89123,41,3.0
I5RoKagQjGYCWgY4_fK_rQ,1,36.0989227228,-115.242402161,89118,168,4.0
QKw32mA440qR7iNQ_vQnyQ,1,36.0811202017,-115.147215269,89119,254,2.5
b24sTA2JkHB4joNlNkBkfQ,0,36.121558,-115.169758,89109,37,3.0
CCNp1qS8n2gh51X7Wadabw,0,36.1362847,-115.1514119,89109,61,2.0
Fq6tvdwtKV7Kk3_33oONQQ,0,36.1486584,-115.2098129,89102,19,3.0
GwKFPfQA5kYcVSnPBpjtzg,0,36.2074847,-115.2682033,89128,73,3.0
6JTxM3pZAaiauddFu88VpA,0,36.0489038,-115.2243858,89139,73,4.5
IZivKqtHyz4-ts8KsnvMrA,1,36.1270199715,-115.20964399,89146,1176,4.5
7gjYJ6leqm2IMJXNpKvIlw,1,36.0574572,-115.120315,89119,80,3.0
f-4N8MXGy_ifyGtfZrh6SQ,1,36.0824122729,-115.148116247,89119,59,3.5
MD5aTUMKi-Qk0-jr3xRgng,1,36.2498922,-115.2441383,89130,6,2.5
77KuSFMOXqRGqcV9NJjzDA,0,36.254519,-115.242815,89130,7,2.0
mnU3iGsL55MCWXiWV3AcAQ,1,36.2653018,-115.2570317,89149,183,4.0
X6DR-xr0rQKnxl9jeZWFzw,1,36.1337103,-115.0850568,89121,87,3.0
5D3cAYturwbEqnj52b1Tmw,1,36.092147,-115.2085074,89118,41,3.0
KhXu_LqzbJHQIt8ohpN1_w,1,36.185845,-115.287352,89128,10,5.0
5DH-yIBIvlpQopUk7HcTcg,1,36.1456186,-115.1725657,89102,22,3.0
XjsCGzq5P1pCiAHotA9HCw,0,36.02818,-115.1149077,89123,12,4.0
ZJ0gQp0fcnIDiZv0m9--Gg,1,36.1140628006,-115.308651882,89147,252,4.5
Ye4uQAkfHbh8w0cCXCCLjQ,1,36.1595101,-115.2886523,89117,99,3.5
tfg08x88Mr4nEr8_bVal7w,0,36.190844065,-115.062406159,89115,7,4.5
N6MzDoao6s68nAIW8vS9dQ,1,36.1121815,-115.2980281,89147,578,4.5
LiXy4KBs7opABuCaHRqrhA,0,36.1277185,-115.2240628,89146,10,3.5
kZ-ytO1SysT7mWchxwguZw,0,36.2394004,-115.2234209,89130,61,2.5
Ipkl7KtlqxCe8bMMkwHwPQ,1,36.1299939935,-115.107554898,89121,298,4.0
D6iaNp68eH0LFx5H1vWBCQ,1,36.0129039528,-115.135800718,89123,44,3.0
PjhIQJf2dbdLxgnFrAUaNw,0,36.1455404,-115.3007591,89117,48,3.5
vGbsz1AWyVBiDe33sjCO1A,1,36.1133965,-115.1600873,89169,34,4.0
kajp1s8tu9B59OyyHoBExg,1,36.1029224814,-115.201836117,89103,82,3.5
szL4LjaGZpmsLjQ5ALmaQA,1,35.9980797,-115.2066921,89141,152,2.5
6WRVv6S1IWR0nt4Lr2w7Og,1,36.1593412,-115.3509104,89135,23,4.0
tgFQN5Jo4T_70m6mS8i_Ag,0,36.1461359895,-115.136831403,89104,7,3.5
01VPJkcU0m8WzlA7dCEpVQ,1,36.1267709351,-115.207615909,89102,271,4.5
PG9I7ZfeXV4UKVXo-yciLw,0,36.1758105371,-115.291447957,89145,31,3.0
mbOkgswPkYbbIUflogSC9A,0,36.097616,-115.297818,89148,47,3.0
S9CrHJJnns3cqdGca7mQWQ,1,36.0146305779,-115.153939784,89183,109,3.5
AqfEIxefqdArIWf9YUVAtQ,1,36.0827233144,-115.03153704,89122,267,4.0
mGjyaCZUVvFhO8nolbDdnQ,0,36.1142773,-115.1709763,89109,14,3.0
tJzf6H1dkuUbL-t8bzL3dw,0,36.1079011,-115.0563724,89122,95,4.0
3GEEy7RP6e4bT4LAiWFMFQ,1,36.1716181087,-115.142267074,89101,1963,4.0
ujBk7cdEvo5FkD1e0Gzq1Q,0,36.2210742,-115.3285773,89129,51,2.5
S9Mq_9OmsL-_azC4Kczl4w,0,36.1428688398,-115.174976784,89102,13,1.5
lTixk1IT-D4hoMZ6LgoyHQ,1,36.132034,-115.1626637,89109,867,4.0
b3vRI8yXNK34hgC0Wd4Iag,1,36.1027408458,-115.174444144,89109,673,3.5
5Mp-PD_CUaPoJr6CP-WBdA,0,36.1050207,-115.1735947,89109,52,3.0
iIwKW2cBAxjElE8eUzjwqA,1,36.1058300263,-115.173315049,89109,1162,4.0
hojZyJk1Wf2UE2CpG7cgIg,1,36.0110778809,-115.11932373,89183,369,4.0
xgrUl5uWTCexTGEWDrVqcg,0,36.1148137,-115.2031568,89103,47,3.5
IHnh6sKnutS_7IRHguW0PA,1,36.1210015543,-115.150792971,89169,25,4.0
aidcfUzZLOjWgwlxfv3UlA,1,36.0583571386,-115.278411222,89113,107,3.0
OFNXLfKbnsh7zV6Iu3EbyA,1,36.1262137014,-115.194479712,89103,325,2.5
zCuFlGmDGFyj3ytMfmnXEw,0,36.220954,-115.278276,89129,14,2.0
Z0kPVmXzo2rLEJwdothOWw,1,36.138855,-115.13789,89109,139,3.0
-XKG6GamlSBwy5AcXQGAfA,1,36.2420363506,-115.044922296,89191,7,3.0
b1WGIdd_oSwGYZtC769Shw,1,36.2884223309,-115.286549547,89149,335,4.0
GrR5CHz1Wvys6GSWtTup7Q,0,36.2490667,-115.2429424,89108,6,4.0
CVt6kBVBABSq-NA_FZfrVw,1,36.1433424,-115.2981583,89117,124,4.0
fVx43mUNg0JkVVpElFtrVw,0,36.2074847,-115.2682033,89128,14,4.0
WJWFSF3o83yl2jHDKbScJg,0,36.1272961,-115.225012,89146,49,4.5
hJgdrSbwhkp3-GbAyS79Gg,0,36.1887789,-115.160131,89106,11,4.0
Jur1iiejUFw_YCkfDfy1gQ,1,36.1435449,-115.216288,89146,832,3.5
dJF4C707KVhFx1qcRJhlEA,1,36.0725109,-115.2070417,89118,491,4.0
6qKjl6xJQzLb9ka-QbTudA,1,36.0125551484,-115.119802916,89183,345,4.5
iHi-7vmZ6vQ1Kx6HOrqxKQ,1,36.1461273,-115.1560756,89104,41,3.5
cxnbk6t6L3jnfT5n2Hbl3Q,0,36.2714625,-115.2676299,89149,70,3.0
32JWhoH-Kiu1wRFTvHvW9Q,0,36.078686,-115.241801,89118,120,5.0
dVbZ0xbkwl8BWiqaDS0t-w,1,36.0580753,-115.2784336,89113,44,3.5
1WBVqmo7tgF0z0eGf4fPhQ,1,36.196944,-115.262117,89128,431,4.5
7ibuDLfx8gEhESAufYIySw,1,36.0117316499,-115.135982312,89183,1011,4.0
qJEtXdrOQeo9py0Wqr6LKQ,1,36.2911926683,-115.286828913,89149,172,4.0
arzicWkekowFIyFAVU2tUw,0,36.1081488,-115.1699073,89109,31,3.0
ppmYIHMCIL5bocUsJSsDWA,1,36.104612,-115.17603,89109,11,3.5
cZO6RmJcqRY9jGbYY71z-A,1,36.2116994,-115.298321,89134,118,4.5
0uzQymPVW2l24rpjX9KIBA,1,36.1448,-115.201,89102,25,2.0
FhIeCF6QrsLaRvAeu0oEPQ,1,36.2747255482,-115.245787036,89130,416,3.5
4V_EncSagOpI_0IuS7vURw,0,36.1586242,-115.2047571,89102,13,2.5
Wyc49dq1r5uMqBl9bHVPAw,1,36.1152142,-115.0691877,89121,23,2.5
12f7GOkkC0GZRMif-fidhQ,0,36.1423378,-115.1563054,89109,49,2.0
MZRqxvBkJLjKcoOjNz7yLA,1,36.1164183797,-115.171344844,89109,416,2.0
J5ylw6DXGmQ6hM06Ne3XHw,1,36.1439891,-115.1976095,89102,90,4.0
-SWWUof5TuWDVL5SEAml8Q,1,36.193937,-115.191902,89106,4,3.0
Mbcjfix9W-7SJXG25q5CPw,0,36.2070868205,-115.267999106,89128,5,1.0
kJl3l4fSa2spv_Mkhgogmg,1,36.1416493076,-115.135197917,89109,122,3.5
FK7JHSUMdznZefUW6X319A,1,36.0841716,-115.1221806,89119,3,5.0
YJi-xBxsTgegLF116qjQWA,1,36.1270201893,-115.224508457,89146,5,4.0
qpub9UXk8oBJr95oq-MbIg,1,36.1604696,-115.2898892,89145,273,4.0
8tSoBxQ8KzMWvCw7a8KBCg,1,36.1267731,-115.1977623,89102,4,2.5
mijapPlo4pea6Bl8faEjyQ,0,36.1075542,-115.225715,89103,7,4.5
x-H-2BYL2XoDDLiub950Ag,1,36.1260223389,-115.22340393100001,89146,83,4.5
-LMycE26AortJDsbc8oXOg,1,36.1964629,-115.2603772,89128,35,3.0
eavP59x5DOpGwVFhxbG4Cg,1,36.1247643,-115.1719639,89109,280,2.5
MnYGGxWpMyQ7oncUPjbEmw,1,36.095424,-115.175922,89109,104,3.0
cyV6Y8eOgpDTtdJQnB6FaA,0,36.1030009,-115.1735161,89109,66,3.5
Qic_L9ru9dJqPoLXW6T7yA,0,36.1411084468,-115.143606327,89109,9,3.5
KUbCQ2ah__c5x0q_6b4oTA,1,36.175947,-115.1157965,89101,16,4.5
mL9sLXHeA0q7aj8-BXXq4g,1,36.1373809,-115.0648091,89122,10,2.5
2mfBO8iZ5E_ULmcxEXqOrw,0,36.128561,-115.1711298,89109,56,3.0
0-cZ9XfpC3vsLotOJ6Nxfg,1,36.1429966,-115.2761062,89117,3,3.5
ozMd45nXHTCl3mdOwouwlw,1,36.2384845,-115.2245482,89130,382,4.5
3m2XZFVraCiqjgLxHi5MdA,0,36.1427696,-115.2692867,89117,323,4.5
39BNnMLzx0UUwkWKxGeQKA,0,36.0564689,-115.1722497,89123,27,4.0
3LQhD2j97GuVIDAciQzX2Q,1,36.1470232231,-115.064922013,89104,52,4.0
XVVFgEY-0MsyEAR8SO7dzg,1,36.0814661072,-115.137765898,89119,191,2.0
aHFkZDm8g27zpzydNE8OMg,1,36.095079394,-115.298182714,89148,151,4.0
nuT8Bgfz7HTJQqbJFddkBw,0,36.0993459,-115.167874,89109,158,3.0
Ei21gZXbsXbJlWL0QxLVzA,1,36.0996825,-115.1014581,89121,33,2.5
gsjxrwdHqKdTeNx3GeDKNQ,1,36.1447887729,-115.177268386,89102,49,2.0
IyrDnrvUKpndj5zIv1KvGQ,1,36.1594983312,-115.1473491,89101,254,3.5
NVcQuJ01BRqVeL-GT1UhTg,1,36.1300261,-115.1784644,89109,12,2.5
JFNv5sKeKAf1ZVPnfbzpXw,1,36.0979679,-115.2977961,89148,146,4.0
G64LZzcDOBzR55jn2yRKYw,1,36.124118,-115.24449,89103,113,3.5
Za7NNCyOPnwem4xATpKSbg,1,36.1451748944,-115.175978881,89102,32,2.5
sED2nCJYPWgjTK64_x9IRw,1,36.144754,-115.1927602,89102,9,4.0
Vzax98BCkEM1uYibYCzqPQ,1,36.250964,-115.218861,89130,3,4.5
rHmILK3NBQWiRQMr9Sk8ew,1,36.1996798,-115.281979,89128,26,4.0
hl6s4hGsJDcRhHIWrSM-UA,1,36.108898,-115.151261,89169,254,4.5
YU2XR_ZY-g2VzDpi7KMzEw,0,36.1266014497,-115.224371644,89146,254,3.0
swl9MCD8CU7kbNvn0L4SJg,0,36.128561,-115.1711298,89109,66,3.0
_R-rjgz4Kwi4f3u0clFeKg,1,36.1362575,-115.1512526,89109,193,2.5
0S2fiheNzQLDSCs89Kmgnw,0,36.1279249619,-115.314628659,89117,21,4.0
Wp1UkYg5LjeI3rDByzPxlg,1,36.159057,-115.047009,89142,26,1.5
tgndyfvC3iSW9l-Vxu67Fg,0,36.2075183,-115.2681365,89128,3,3.0
RslaL6v-H9e3o2R-WrJKpA,0,36.0291019,-115.1149607,89123,5,4.0
VNOz_tOw_Hz3FAJeEHb_yg,0,36.1445054,-115.2991358,89117,20,3.0
orjSfu6Gcv2SQlXVsXdVBg,1,36.0574481717,-115.150230378,89119,30,3.5
WKMdjxgfyiZ4V-nTMvKXYw,1,36.1397234,-115.1765193,89102,4,5.0
tro-hrljuY1cUAVFYauTlQ,1,36.1041636,-115.1376159,89119,304,4.5
y1esDY2vFyaTMf1YlRT7ZA,1,36.06816,-115.177495,89119,215,4.5
AOEHe6uKrnC_Aje3kT8-7w,0,36.2384845,-115.2245482,89130,29,2.5
TUpyKJFqL_ySZMo54pT-Sw,1,36.1956146,-115.0405289,89156,48,3.5
BIbjBxoiJLS8CnNsSP64TQ,1,36.0828536999,-115.151202661,89119,156,2.0
mx0x0XK57osJcJep-76hvw,1,36.1000670645,-115.138227157,89119,3,2.0
dtVXEl_dASB1kn2erejiCw,0,36.1271948,-115.2413396,89146,12,4.0
EwxhzR-VghhMsRObXLMitw,1,36.167739,-115.2059208,89107,276,4.5
BIwjYT9nqbkF7kbzne-tmQ,1,36.0805040973,-115.128128544,89119,3,2.0
ns-s43oyaaXN0_lzmrgggw,0,36.124423,-115.146372,89109,48,3.0
h5a8aJ_Pd71JzUGFA-IaAg,1,36.1129254,-115.2243713,89103,192,3.5
ViF5Kd7pBF1JJhlvEy1kpA,0,36.0998469,-115.220449,89103,86,4.0
JcWzvvDWh4RY04tvm1LQzA,0,36.1002787,-115.11401,89121,12,1.5
SDtIdchX9WpKlH5Yst8kjQ,1,36.0182434258,-115.118047093,89123,350,4.5
iAuOpYDfOTuzQ6OPpEiGwA,1,36.0577242,-115.1225863,89119,369,3.0
LXt2Aycp2ILMWQmKsjl4Wg,1,36.1579322805,-115.313349631,89117,96,4.0
wf-Uj0LIfPhVSbxlmPcUqw,0,36.1440191,-115.1458817,89104,46,3.5
tthhJbshogN6gxy3fMp58g,1,36.089494,-115.138026,89119,5,3.5
nyQsUIuE5hSPVbS4Z5O_UQ,1,36.1673732,-115.1458073,89101,91,4.0
HykZIiaHS35N2c5_QHoClA,1,36.1586808,-115.2367199,89146,106,4.5
rdej8lNWQQTqXB-SlJqtbg,1,36.2645546,-115.25249,89130,53,3.0
hREo3XmS-UyLQZRhbR9Rtw,1,36.1697096,-115.1236952,89101,3,5.0
oH6QAuoTLFaX97oqqpLTMg,1,36.042461,-115.2782,89113,324,4.0
DHUAQ4pzH9KKzGZDm1jZLg,1,36.1252910295,-115.245750385,89103,152,3.0
jLTJw1Gm9Q9KG-iS2PWkpA,1,36.1152733,-115.1122756,89121,79,4.5
GKCX2DlxkbwY2DUu44u4rA,0,36.071411,-115.278723,89113,64,3.0
DqcD3YflYhArFsC4KVUnOw,1,36.0125832,-115.1197722,89183,266,4.5
IkMwuS3eViVHK09npuG1jQ,1,36.1449479,-115.3003107,89117,64,1.5
yYMTMtguT90BfMJVxasFuw,1,36.1447875863,-115.29497139,89117,182,4.0
EQD9Ii9UOFnd8lorP5IsEw,1,36.0482275,-115.2436689,89113,5,2.5
gWlasTc2Af0VV24mCR1tWg,0,36.1595287253,-115.232730303,89146,51,2.5
Kn23LDd740SBVJ7mum0fwg,0,36.1228519609,-115.169064939,89109,158,3.5
We16v_WgJei5cedG50OLTQ,1,36.1265438822,-115.211956362,89146,9,2.5
ypfFfR3-PbtoslIhohNstw,1,36.1267945039,-115.241037682,89146,437,3.5
sQT0FtN5tpsS3TxBd2FFRw,0,36.1440505981,-115.198707581,89102,14,3.5
VrGI7_nRjXpn0415S3coGQ,1,36.1258871,-115.1944248,89103,696,4.0
Me5FHm24cY34eDD2P0QmUw,0,36.105583,-115.136831,89119,19,3.0
YeCZ17qKPRHg_UUBoZ8CEQ,0,36.0993459,-115.167874,89109,5,2.5
o3Re9LeqDZvVURFUGndwEg,0,36.1823232139,-115.179536194,89106,3,3.0
EdY6q0CO2mlATpoTFkvHAw,1,36.1217538915,-115.314392948,89147,329,4.0
A0X1baHPgw9IiBRivu0G9g,1,36.1575911274,-115.285657683,89117,688,4.0
0IbboCQAEQlROAv5PKKO_Q,0,36.2012022,-115.2811289,89128,17,4.5
ydtCK4_pL7LRr85RDow3mg,0,36.1756895125,-115.063125414,89110,5,4.0
GtrKMt4SFqh7eBl2CKeOIQ,0,36.1669449,-115.205034,89107,11,2.5
m5niZy68d2gTtVWz89elfA,1,36.0716514,-115.1766186,89119,361,4.0
5xX1Eb4fBoUr53OJkgRHRQ,1,36.087212,-115.119135,89136,111,2.5
D9z7LXFn88Fp4nt4ovO1KA,1,36.0680298,-115.1420107,89119,44,3.5
9M0cQtHWkLNhGxPYt1qakA,0,36.143945,-115.064099,89142,6,4.0
eZsvH0PfIlFn-qL486Bj3g,0,36.144726913,-115.225764541,89102,5,2.5
GjbF1ZEbIpC2KqUbZ7KQWQ,0,35.9999263,-115.2074951,89141,95,3.0
grf5Gmn_GAh8ImHTi3HLPg,1,35.9981629522,-115.206655461,89141,45,2.5
JIfSollg32ifUzTw2K4PDQ,1,36.1745608,-115.137042,89101,156,4.5
XUXczemir5J6L72pd2LLTQ,0,36.218227,-115.208687,89130,15,3.5
L_gl5gnEMxvADScorL-2Hw,0,36.0671344,-115.2510426,89113,71,4.0
31mm5EtlmT4557BTYAFOrA,1,36.126426,-115.211517,89146,19,4.5
DgCAM01n2Qo5DsoKj_zkug,0,36.0550762,-115.0835713,89014,28,3.0
